State,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,drinkability
Chhattisgarh,7.8,1250,0,525,64,101,21,0,390,52,62,115,2.2,0,750,9,1
Chhattisgarh,7.9,1095,0,500,43,86,13,0,470,84,62,70,2.2,0,657,8,1
Chhattisgarh,8.1,590,0,220,14,81,7.4,0,210,52,19,42,2.4,0.27,354,11,1
Chhattisgarh,7.9,1072,0,482,43,104,12,0,420,32,82,69,2.1,0,643.2,11,1
Chhattisgarh,7.9,968,0,256,99,60,84,0,380,80,43,42,3.2,0,580.8,16,1
Chhattisgarh,8.1,353,0,171,21,15,1,0,120,28,12,31,1.4,0.81,211.8,16,1
Chhattisgarh,8.1,564,0,268,7,30,35,0,230,52,24,28,3,0.31,338.4,17,1
Chhattisgarh,8.1,556,0,189,50,70,8,0,210,28,34,41,2.5,0.33,333.6,12,1
Chhattisgarh,8,601,0,244,25,67,32,0,280,76,22,23,2.3,0,360.6,21,1
Chhattisgarh,8,413,0,159,28,46,12,0,190,32,26,17,0.8,0,247.8,14,1
Chhattisgarh,8.1,548,0,256,14,37,3.6,0,185,24,30,41,1.2,0,328.8,8.2,1
Chhattisgarh,8.1,602,0,299,28,60,32,0,275,60,30,23,2.1,0,361.2,19,1
Chhattisgarh,8.1,516,0,256,14,43,5,0,195,28,30,39,1.1,0,309.6,7,1
Chhattisgarh,8,519,0,238,64,21,6,0,180,56,9.6,61,0.71,0.2,311.4,8.7,1
Chhattisgarh,7.8,974,0,232,106,57,99,0,390,84,43,40,3.2,0.2,584.4,16,1
Chhattisgarh,8.1,824,0,317,57,63,52,0,295,44,44,71,1.7,0,494.4,12,1
Chhattisgarh,8.1,557,0,220,28,37,30,0,220,48,24,19,1.8,0,334.2,20,1
Chhattisgarh,8.1,409,0,159,28,28,15,0,175,24,28,18,0.66,0,245.4,17,1
Chhattisgarh,7.9,1091,0,458,43,99,13,0,400,72,53,68,2.4,0,654.6,12,1
Chhattisgarh,8.1,468,0,159,50,25,8.3,0,190,60,9.6,20,1,0,280.8,24,1
Chhattisgarh,7.9,595,0,195,71,19,22,0,160,40,14,62,0.8,0,357,10,1
Chhattisgarh,7.7,676,0,250.1,63,0.5625,14.23,0,305,90,19.2,14.53,2.8,0.57,405.6,7.32,1
Chhattisgarh,7.5,607,0,207.4,52.5,39.39,17.15,0,155,44,10.8,60.6,30.4,0.16,364.2,7.21,1
Chhattisgarh,7.3,551,0,268.4,17.5,16.19,0.06,0,205,26,33.6,25.31,3.21,0.48,330.6,8.2,1
Chhattisgarh,7.5,586,0,305,17.5,14.58,0.12,0,200,42,22.8,42.57,2.63,0.49,351.6,6.31,1
Chhattisgarh,7.5,699,0,286.7,52.5,23.21,25.2,0,250,62,22.8,41.22,2.24,0.53,419.4,16.32,1
Chhattisgarh,7.2,412,0,237.9,10.5,11.56,0,0,160,14,30,20.15,0.76,0.77,247.2,24.67,1
Chhattisgarh,7.3,1021,0,213.5,143.5,59.18,77.57,0,445,108,42,32.43,2.12,0.56,612.6,25.39,1
Chhattisgarh,7.6,597,0,244,49,22.44,30.86,0,255,74,16.8,24.38,2.48,0.75,358.2,21.48,1
Chhattisgarh,7.5,574,0,213.5,45.5,34.33,2.2,0.1,170,50,10.8,49,2.01,0.72,344.4,22.06,1
Chhattisgarh,7.6,1292,0,408.7,136.5,68.33,12.29,0,365,136,6,115.26,1.2,0.6,775.2,19.94,1
Chhattisgarh,7.4,424,0,158.6,38.5,23.9,9.08,0,155,40,13.2,28.91,1.64,0.32,254.4,26,1
Chhattisgarh,7.6,308,0,189.1,10.5,14.41,1.3,0,130,40,7.2,16.21,0.7,0.96,184.8,24.93,1
Chhattisgarh,7.3,632,0,323.3,21,19.26,8.23,0,260,62,25.2,26.98,0.47,0.81,379.2,23.67,1
Chhattisgarh,7.2,398,0,97.6,49,17.72,35.71,0,165,44,13.2,16.86,3.01,0.11,238.8,28.63,1
Chhattisgarh,7.3,403,0,97.6,45.5,11.87,36.28,0,165,38,16.8,18.45,1.39,0.11,241.8,31.25,1
Chhattisgarh,7.5,289,0,122,7,7.62,8.56,0,110,22,13.2,12.69,1.52,0.11,173.4,29.75,1
Chhattisgarh,7.3,1023,0,207.4,189,32.08,9.03,0,485,100,56.4,23.18,1.16,0.08,613.8,24.21,1
Chhattisgarh,7.2,301,0,134.2,24.5,4.17,17.53,0.1,105,24,10.8,20.3,4.01,0.1,180.6,35.74,1
Chhattisgarh,7.4,313,0,128.1,28,8.23,13.35,0,130,34,10.8,18.98,1.29,0.03,187.8,21.96,1
Chhattisgarh,7.3,301.2,0,122,21,1.28,27.62,0,120,24,14.4,11.96,1.25,0.2,180.72,19.53,1
Chhattisgarh,7.7,321,0,170.8,14,0.92,4.65,0,110,32,7.2,18.59,0.58,1.14,192.6,21.5,1
Chhattisgarh,7.5,295,0,91.5,24.5,7.49,36.73,0,110,38,3.6,11.22,0.5,0.1,177,7.17,1
Chhattisgarh,7.6,420,0,176.9,28,16.86,7.43,0,140,42,8.4,30.4,20.89,0.1,252,4.39,1
Chhattisgarh,7.5,325,0,189.1,10.5,1.27,2.5,0,140,36,12,7.45,1.8,0.21,195,7.46,1
Chhattisgarh,7.4,404,0,250.1,14,1.27,4.81,0,200,70,6,2.92,1.52,0,242.4,2.4,1
Chhattisgarh,7.6,302,0,140.3,14,4.55,9.87,0,145,44,8.4,1.91,1.14,0.1,181.2,4.71,1
Chhattisgarh,7.5,278,0,134.2,14,8.09,6.57,0,135,44,6,2.84,0.13,0.1,166.8,4.7,1
Chhattisgarh,7.6,469,0,231.8,28,1.48,13.87,0.1,190,56,12,11.02,0.65,0.1,281.4,6.03,1
Chhattisgarh,7.3,152,0,79.3,10.5,0.99,0.12,0,70,24,2.4,2.06,2.07,0.2,91.2,2.57,1
Chhattisgarh,7.6,377,0,201.3,17.5,1.34,18.03,0,170,58,6,4.02,0.75,0.1,226.2,6.69,1
Chhattisgarh,7.7,361,0,122,28,11.88,35.08,0,120,34,8.4,18.27,8.57,0.1,216.6,4.68,1
Chhattisgarh,7.6,307.1,0,134.2,21,5.54,10.19,0,105,34,4.8,18.25,4.28,0.1,184.26,23.97,1
Chhattisgarh,7.5,333,0,140.3,31.5,2.22,1.84,0,120,40,4.8,16.97,4.87,0.1,199.8,23.8,1
Chhattisgarh,7.6,340,0,195.2,14,8.27,0.07,0,110,28,9.6,38.17,0.87,1.24,204,23.8,1
Chhattisgarh,7.5,396,0,207.4,14,15.59,2.75,0,135,44,6,26.91,0.73,0.68,237.6,2.56,1
Chhattisgarh,7.5,1597,0,378,206.5,69.18,84.11,0.2,355,70,43.2,186.829,1.45,0.77,958.2,12.27,0
Chhattisgarh,7.7,489,0,240,21,10.45,1.78,0.1,135,26,16.8,49.78,0.61,0.94,293.4,10.15,1
Chhattisgarh,7.6,550,0,174,52.5,30.37,20.96,0.1,215,44,25.2,27.79,0.72,0.82,330,13.21,1
Chhattisgarh,7.4,960,0,408,59.5,25.71,35.83,0.1,305,50,43.2,77.27,0.44,1.32,576,17.59,1
Chhattisgarh,7.7,1128,0,462,73.5,77.55,14.39,0.1,330,68,38.4,110.24,3.65,2.5,676.8,32.19,1
Chhattisgarh,7.3,376,0,180,17.5,8.33,2.91,0,140,18,22.8,21.1,0.21,0.9,225.6,9.71,1
Chhattisgarh,7.6,930,0,270,84,59.91,65.06,0,280,92,12,69.4,18.45,0.36,558,6.6,1
Chhattisgarh,7.4,549,0,252,28,18.17,5.24,0.1,195,34,26.4,47.18,0.67,0.88,329.4,10.49,1
Chhattisgarh,7.2,1278,0,294,164.5,60.07,85.48,0.1,480,126,39.6,61.42,5.53,0.39,766.8,9.57,1
Chhattisgarh,7.2,1396,0,306,164.5,63.31,76.74,0.1,520,112,57.6,60.49,5.34,0.4,837.6,9.96,1
Chhattisgarh,7.3,580,0,150,59.5,18.2,65.8,0.1,210,68,9.6,30.95,1.9,0.4,348,10.44,1
Chhattisgarh,7,1012,0,186,147,89.26,48.41,0.1,415,100,39.6,47.45,23.45,0.43,607.2,12.93,0
Chhattisgarh,7.3,1710,0,228,101.5,400.992,33.01,0.1,710,196,52.8,46.45,10.93,0.35,1026,9.62,0
Chhattisgarh,7.3,693,0,216,52.5,45.4,22.5,0.1,210,38,27.6,46.1,22.3,0.62,415.8,2.03,0
Chhattisgarh,7.2,230,0,42,14,59.16,4.39,0,110,28,9.6,6.41,0.22,0.33,138,12.24,1
Chhattisgarh,7.3,649,0,228,56,25.16,45.61,0,275,54,33.6,17.06,0.96,0.6,389.4,10.66,1
Chhattisgarh,7.3,906,0,264,77,74.97,58.4,0.1,400,90,42,6.28,6.12,0.33,543.6,11.54,1
Chhattisgarh,7.1,1098,0,216,227.5,46.37,17.46,0.1,465,116,42,46.3,0.8,0.49,658.8,9.31,1
Chhattisgarh,7.2,524,0,168,42,35.77,26.45,0.1,210,60,14.4,23.5,1.1,0.49,314.4,8.03,1
Chhattisgarh,7,598,0,198,63,20.05,9.36,0,200,62,10.8,40.3,4.9,0.54,358.8,0,1
Chhattisgarh,7.4,501,0,150,73.5,19.54,9.41,0.1,155,40,13.2,41.4,5.1,0.52,300.6,12.01,1
Chhattisgarh,7.1,1525,0,210,80.5,395.232,26.15,0.1,620,164,50.4,69.3,1.4,0.23,915,15.27,1
Chhattisgarh,7.1,1111,0,294,108.5,84.672,13.82,0.1,420,82,51.6,56.1,6.7,0.84,666.6,25.65,1
Chhattisgarh,7.2,1066,0,270,136.5,46.19,27.9,0.1,450,112,40.8,43.7,1.4,0.53,639.6,10.56,1
Chhattisgarh,7.2,678,0,204,49,28,46.82,0.1,280,56,33.6,20.4,1.1,0.62,406.8,12.57,1
Chhattisgarh,7.2,864,0,168,59.5,56.31,26.5,0.1,220,52,21.6,43.5,1.3,0.69,518.4,17.57,1
Chhattisgarh,7.1,853,0,222,91,78.11,23.67,0.1,335,60,44.4,32.9,15.2,0.62,511.8,20.1,1
Chhattisgarh,7.3,603,0,252,52.5,25.51,8.79,0.1,80,16,9.6,104.88,3,0.44,361.8,3.52,1
Chhattisgarh,7.2,580,0,168,56,12.57,71.09,0.1,240,80,9.6,18.9,1.8,0.39,348,15.57,1
Chhattisgarh,7.1,598,0,156,59.5,19.8,65.26,0.1,205,70,7.2,38.5,2.3,0.44,358.8,25.27,1
Chhattisgarh,7.3,521,0,234,31.5,13.75,3.94,0.1,225,68,13.2,15.5,0.5,0.44,312.6,28.57,1
Chhattisgarh,7.2,421,0,174,28,3.36,11.28,0.1,190,58,10.8,5.8,1,0.54,252.6,28.56,1
Chhattisgarh,7.5,642,0,84,70,95.89,46.41,0.1,260,80,14.4,27.3,0.6,1.09,385.2,28.56,1
Chhattisgarh,7.3,533,0,126,49,12.48,36.19,0,180,52,12,25.4,0.7,0.58,319.8,9.82,1
Chhattisgarh,7.2,1072,0,210,112,10,95.38,0.1,445,156,13.2,9,1.3,0.57,643.2,10.28,1
Chhattisgarh,7.4,543,0,162,35,63.6,4.52,0,190,58,10.8,35.5,3.1,0.94,325.8,10.6,1
Chhattisgarh,7.2,361,0,66,31.5,11.69,67.03,0,125,38,7.2,14.1,15.6,0.37,216.6,31.85,1
Chhattisgarh,7.4,386,0,144,24.5,5.37,6.43,0.1,115,32,8.4,23.2,0.7,0.58,231.6,6.82,1
Chhattisgarh,7.1,278,0,120,14,2.63,10.91,0,110,36,4.8,5.9,1,0.65,166.8,9.04,1
Chhattisgarh,7.3,1398,0,348,185.5,90.07,13.85,0,565,76,90,46.5,18.6,0.81,838.8,6.13,1
Chhattisgarh,7.1,1200,0,252,220.5,29.02,4.62,0,325,80,30,108.1,1.1,0.58,720,7.05,1
Chhattisgarh,7.2,1110,0,282,122.5,92.8,14.09,0.1,400,84,45.6,46.5,18.9,0.92,666,7.75,0
Chhattisgarh,7.2,1528,0,456,206.5,30.29,25.55,0,585,170,38.4,68.1,4.1,0.37,916.8,24.77,1
Chhattisgarh,7.5,434,0,210,17.5,9.73,5.28,0,185,34,24,14.5,1.1,0.47,260.4,9.75,1
Chhattisgarh,7.2,621,0,186,63,29.73,28.87,0,195,42,21.6,43.9,2.6,0.67,372.6,9.06,1
Chhattisgarh,7.1,600,0,192,49,53.76,3.3,0,190,58,10.8,46.6,5.1,0.66,360,18.52,1
Chhattisgarh,7.2,518,0,138,42,37.3,25.94,0,210,56,16.8,20.8,1.1,0.4,310.8,7.81,1
Chhattisgarh,6.9,506,0,150,52.5,27.47,14.31,0,205,50,19.2,19.3,0.7,0.85,303.6,9.48,1
Chhattisgarh,7.3,502,0,156,52.5,11.48,36.78,0,175,46,14.4,27.2,0.7,0.54,301.2,8.81,1
Chhattisgarh,7.2,826,0,192,101.5,82.79,23.39,0,320,52,45.6,30.1,9.7,0.5,495.6,8.16,1
Chhattisgarh,7.3,536,0,216,28,19.33,4.94,0,150,28,19.2,53.9,0.8,1.01,321.6,9.03,1
Chhattisgarh,7.2,920,0,312,112,25.61,4.46,0,260,44,36,88.9,1.1,0.69,552,10.96,1
Chhattisgarh,7.2,1385,0,372,196,64.84,21.89,0,370,84,38.4,144.8,9,2.53,831,9.66,1
Chhattisgarh,7.5,381,0,168,21,3.53,25.73,0,170,48,12,6.4,0.6,0.38,228.6,7.37,1
Chhattisgarh,7.2,384,0,168,21,3.32,25.16,0,180,56,9.6,6.5,0.6,0.5,230.4,9.56,1
Chhattisgarh,7.4,480,0,156,42,11.18,32.09,0,200,50,18,12.8,0.5,0.8,288,9.16,1
Chhattisgarh,7.5,366,0,162,14,3.62,25.25,0,155,52,6,6.5,0.6,0.53,219.6,7.14,1
Chhattisgarh,7.6,423,0,216,10.5,7.69,7.42,0,155,32,18,32.6,1.3,0.97,253.8,14.12,1
Chhattisgarh,7.3,454,0,168,24.5,11.47,17.64,0,185,56,10.8,12.8,0.9,0.49,272.4,8.2,1
Chhattisgarh,7.4,545,0,216,35,14.45,23.53,0,215,76,6,27.1,3.2,0.92,327,16.15,1
Chhattisgarh,7.2,877,0,234,108.5,41.25,33.05,0.1,275,62,28.8,63.8,4,0.87,526.2,8.47,1
Chhattisgarh,7.2,454,0,168,42,5.99,25.34,0,180,38,20.4,25.9,1.2,0.39,272.4,10.09,1
Chhattisgarh,7.9,295,0,108,24.5,2.96,10.15,0.1,125,40,6,4.5,0.7,1.03,177,8.76,1
Chhattisgarh,7.8,498,0,96,91,16.96,21.92,0.1,165,48,10.8,29.9,1.8,0.56,298.8,8.93,1
Chhattisgarh,7.8,451,0,96,52.5,7.66,59.13,0,190,54,13.2,13.8,5,0.65,270.6,7.97,1
Chhattisgarh,8.2,458,0,198,21,10.18,1.14,0.1,125,22,16.8,40,0.5,1.03,274.8,8.99,1
Chhattisgarh,8,287,0,114,14,3.1,21.73,0.1,130,40,7.2,4.3,0.3,0.7,172.2,9.56,1
Chhattisgarh,7.8,456,0,108,63,21.28,8.46,0.1,160,42,13.2,28.4,3.7,0.5,273.6,6.77,1
Chhattisgarh,8,262,0,96,10.5,6.13,8.02,0.1,100,30,6,5.5,0.1,0.81,157.2,8.63,1
Chhattisgarh,7.8,528,0,126,66.5,9.5,64.96,0.1,230,56,21.6,12.2,1.2,0.4,316.8,6.38,1
Chhattisgarh,7.7,1064,0,330,122.5,74.42,25.8,0.1,430,60,67.2,32.3,0.9,0.76,638.4,10.25,1
Chhattisgarh,8.2,368,0,150,24.5,8.28,26.49,0.1,170,56,7.2,7,1.9,0.88,220.8,7.88,1
Chhattisgarh,7.8,896,0,186,108.5,34.42,74.02,0.1,255,64,22.8,69.4,1.8,0.57,537.6,8.74,1
Chhattisgarh,8,489,0,132,52.5,32.52,28.94,0.1,150,42,10.8,33.8,1.9,0.62,293.4,11.93,1
Chhattisgarh,7.9,467,0,102,73.5,17.44,1.13,0,175,48,13.2,28.5,0.7,0.99,280.2,10.38,1
Chhattisgarh,8,266,0,108,21,3.8,21.85,0,120,28,12,4.3,0.3,0.56,159.6,9.26,1
Chhattisgarh,8,359,0,138,31.5,14.06,2.91,0,155,48,8.4,10.3,0.3,0.42,215.4,7.79,1
Chhattisgarh,8.1,499,0,132,52.5,19.62,44.77,0,205,46,21.6,22.2,0.6,0.58,299.4,9.87,1
Chhattisgarh,8.2,348,0,126,28,20.68,9.9,0,145,30,16.8,11.3,0.4,0.81,208.8,5.72,1
Chhattisgarh,8.1,385,0,120,28,6.27,24.88,0,135,34,12,19.6,1,0.71,231,11.54,1
Chhattisgarh,8,229,0,42,14,62.96,3.23,0,100,24,9.6,5.8,0.2,0.37,137.4,2.08,1
Chhattisgarh,7.9,597,0,138,63,34.86,20.2,0,215,68,10.8,23.7,0.6,1.01,358.2,9.31,1
Chhattisgarh,8,721,0,234,73.5,32.07,21.75,0,315,70,33.6,20.2,0.6,0.52,432.6,18.64,1
Chhattisgarh,7.9,1335,0,318,182,63.58,22.77,0.1,400,84,45.6,98.8,7.7,1.19,801,9.56,1
Chhattisgarh,8.2,836,0,168,108.5,82.64,22.56,0,355,72,42,23.2,7.6,0.54,501.6,8.26,1
Chhattisgarh,8.2,490,0,162,42,12.78,21.42,0.1,175,58,7.2,21.2,0.5,0.49,294,7.25,1
Chhattisgarh,8,635,0,132,94.5,39.38,32.13,0.2,185,64,6,51.2,3.1,0.73,381,8.03,1
Chhattisgarh,8.1,459,0,198,17.5,9.5,20.39,0.1,175,36,20.4,26.3,0.6,0.64,275.4,9.31,1
Chhattisgarh,7.3,332,0,156,17.5,6.74,3.85,0.1,115,28,10.8,23,0.7,0.47,199.2,6.41,1
Chhattisgarh,8.3,404,0,174,28,6.56,2.16,0,125,32,10.8,34.6,0.7,0.42,242.4,4.56,1
Chhattisgarh,7.3,398,0,174,17.5,13.55,2.01,0.1,115,20,15.6,36,0.7,0.49,238.8,8.39,1
Chhattisgarh,7.2,485,0,198,14,9.06,20.51,0.1,155,30,19.2,26.7,0.6,0.6,291,10.03,1
Chhattisgarh,7.3,336,0,168,14,7.02,4.05,0.1,115,28,10.8,23,0.7,0.47,201.6,11.56,1
Chhattisgarh,7.4,314,0,126,17.5,3.71,14,0.1,135,38,9.6,9.9,0.2,0.69,188.4,6.92,1
Chhattisgarh,8.2,659,0,234,59.5,23.92,11.72,0.1,155,38,14.4,77.8,1.7,0.48,395.4,10.11,1
Chhattisgarh,8.02,785,0,258,98,17.44,12.62,0,190,30,27.6,92.3,2.6,1.18,471,7.13,1
Chhattisgarh,8.08,435,0,204,21,9.47,21.25,0,145,42,9.6,33.8,0.9,0.91,261,6.57,1
Chhattisgarh,8,268,0,120,10.5,3.72,15.07,0,100,28,7.2,13.8,0.8,1.13,160.8,6.81,1
Chhattisgarh,8.23,473,0,210,31.5,16.43,5.01,0,125,26,14.4,52.1,0.9,1.23,283.8,6.27,1
Chhattisgarh,8.06,397,0,162,28,11.93,17.33,0,175,54,9.6,13.8,1,0.74,238.2,6.61,1
Chhattisgarh,7.69,1423,0,234,241.5,60.49,37.43,0,475,108,49.2,89.3,3.1,0.94,853.8,6.51,1
Chhattisgarh,7.89,936,0,246,91,51.97,50.9,0,290,58,34.8,75.9,0.8,1.02,561.6,9.03,1
Chhattisgarh,7.9,607,0,186,84,14.31,10.33,0,215,48,22.8,40,1.1,0.84,364.2,7.39,1
Chhattisgarh,8.15,442,0,252,10.5,6.43,5.48,0.1,85,18,9.6,66.8,0.6,1.25,265.2,5.34,1
Chhattisgarh,7.99,462,0,174,35,12.84,4,0.2,190,60,9.6,14.1,0.5,0.69,277.2,5.06,1
Chhattisgarh,7.91,496,0,156,49,22.76,14.44,0.1,195,48,18,20.8,0.7,1.04,297.6,5.96,1
Chhattisgarh,7.94,1189,0,252,157.5,61.93,69.52,0.1,345,60,46.8,113.5,1.2,0.7,713.4,11.06,1
Chhattisgarh,8.04,191,0,54,14,4.87,20.59,0,70,20,4.8,11.7,0.7,0.8,114.6,21.04,1
Chhattisgarh,8,847,0,210,94.5,51.57,49.28,0,265,48,34.8,75.6,0.9,0.84,508.2,9.21,1
Chhattisgarh,8.08,450,0,138,38.5,26.62,14.59,0,180,36,21.6,20.2,0.7,1.08,270,7.59,1
Chhattisgarh,8,573,0,204,49,15.5,4.65,0,165,36,18,42.1,11.7,1.18,343.8,6.38,1
Chhattisgarh,8.26,645,0,168,87.5,8.42,50.66,0,200,60,12,44.9,1.4,0.6,387,2.08,1
Chhattisgarh,7.95,532,0,174,45.5,20.47,23.32,0,160,36,16.8,41.5,2.2,0.61,319.2,1.96,1
Chhattisgarh,7.93,586,0,168,66.5,14.22,10.3,0,175,42,16.8,38.8,1.1,0.69,351.6,1.76,1
Chhattisgarh,7.86,773,0,186,112,41.9,11.46,0.1,205,64,10.8,70.9,1.8,1.1,463.8,2.4,1
Chhattisgarh,8.39,325,0,144,14,2.82,16.75,0,150,40,12,4,0.3,0.76,195,1.75,1
Chhattisgarh,7.98,1244,0,198,203,60.43,82.01,0,220,30,34.8,190.6,1.9,1.58,746.4,1.93,1
Chhattisgarh,8.35,354,0,150,14,3.29,17.04,0,160,38,15.6,4.1,0.4,0.78,212.4,1.81,1
Chhattisgarh,8.1,574,0,204,45.5,13.91,4.7,0,170,22,27.6,41.9,11.5,1.25,344.4,2.18,1
Chhattisgarh,8,456,0,108,52.5,25.35,21.6,0.1,140,34,13.2,40,2.2,0.67,273.6,1.55,1
Chhattisgarh,7.97,724,0,228,115.5,23.43,21.8,0,245,62,21.6,64.1,2.2,0.93,434.4,6.15,1
Chhattisgarh,7.96,498,0,114,42,14.55,46.51,0.1,165,34,19.2,28.9,0.9,1.07,298.8,6.57,1
Chhattisgarh,7.72,1943,0,414,262.5,166.08,85.27,0.1,740,164,79.2,112,1.3,0.99,1165.8,11.43,0
Chhattisgarh,7.97,467,0,78,56,8.36,65.5,0.1,180,48,14.4,18.4,6.3,0.7,280.2,5.25,1
Chhattisgarh,7.87,1198,0,162,231,57.96,38.12,0.1,405,102,36,83.1,3,0.96,718.8,5.97,1
Chhattisgarh,8.24,425,0,192,17.5,6.96,5.69,0,70,18,6,64.3,0.6,1.21,255,7.42,1
Chhattisgarh,7.96,741,0,252,84,23.38,21.73,0,240,44,31.2,62.6,2.1,0.91,444.6,5.26,1
Chhattisgarh,7.86,857,0,234,122.5,22.52,6.63,0.1,300,64,33.6,55.2,0.9,0.66,514.2,6.68,1
Chhattisgarh,7.88,546,0,132,63,8.21,66.05,0.1,190,48,16.8,18.6,6.2,0.76,327.6,4.67,1
Chhattisgarh,7.43,368,0,132,38.5,2.1,17.11,0.1,160,36,16.8,3.9,0.3,0.66,220.8,4.38,1
Chhattisgarh,7.24,2017,0,234,364,212.328,40.38,0,335,64,42,322.5,0.9,1.63,1210.2,13.71,1
Chhattisgarh,7.2,597,0,216,21,27.5,45.31,0,200,78,1.2,31.7,0.7,0.78,358.2,11.27,1
Chhattisgarh,7.38,570,0,162,87.5,20.87,12.69,0,195,42,21.6,47.6,0.9,1.26,342,2.71,1
Chhattisgarh,7.41,553,0,192,49,9.34,43.3,0,190,52,14.4,47.2,1.5,0.67,331.8,27.33,1
Chhattisgarh,8.15,1668,0,276,252,92.05,99.96,0,575,144,51.6,93.5,18.7,0.72,1000.8,11.05,1
Chhattisgarh,8.21,1081,0,234,143.5,13.59,86.39,0,440,144,19.2,10.6,1.5,0.62,648.6,8.21,1
Chhattisgarh,7.41,894,0,276,73.5,76.75,13.5,0,380,84,40.8,30.2,1.8,0.43,536.4,12.91,1
Chhattisgarh,7.21,473,0,168,42,31.35,0.2,0,160,50,8.4,30.5,0.6,1.44,283.8,16.59,1
Chhattisgarh,8.15,590,0,102,73.5,27.69,86.7,0,200,60,12,32.4,0.7,0.57,354,9.99,1
Chhattisgarh,7.65,524,0,144,77,15.44,3.5,0,245,56,25.2,8.3,2.5,1.08,314.4,17.62,1
Chhattisgarh,7.63,523,0,168,52.5,26.74,14.8,0,205,12,42,27.1,1,1.19,313.8,14.35,1
Chhattisgarh,7.49,1274,0,252,203,65.14,47.3,0,440,98,46.8,73.5,1,1.29,764.4,16.84,1
Chhattisgarh,7.21,521,0,138,66.5,29.26,14.5,0,195,48,18,27,1,1.04,312.6,14.67,1
Chhattisgarh,7.31,1370,0,252,252,52.39,35.2,0.1,410,110,32.4,101.1,3.4,0.79,822,11.6,1
Chhattisgarh,7.57,484,0,126,56,33.22,14.5,0,175,38,19.2,27,1.1,1.09,290.4,13.57,1
Chhattisgarh,7.67,862,0,258,87.5,10.77,16.24,0,365,46,60,17.8,1.5,1.3,517.2,16.28,1
Chhattisgarh,8,586,0,150,59.5,10.04,49.24,0,180,54,10.8,45.6,1.4,0.6,351.6,8.1,1
Chhattisgarh,7.32,795,0,228,98,17.1,19.74,0,180,40,19.2,99.6,1.1,2.3,477,7.01,1
Chhattisgarh,8.12,494,0,114,70,16.32,8.74,0,145,34,14.4,41.9,1.1,0.74,296.4,6.52,1
Chhattisgarh,7.25,803,0,240,136.5,22.7,4.35,0,260,64,24,59.4,0.9,0.81,481.8,10.21,1
Chhattisgarh,7.61,415,0,204,10.5,9.26,4.18,0,60,16,4.8,66.4,0.6,1.96,249,6.97,1
Chhattisgarh,7.52,516,0,102,59.5,23.85,83.3,0,230,68,14.4,9.9,3.9,0.64,309.6,14.79,1
Chhattisgarh,7.12,448,0,204,24.5,12.32,1.57,0,115,24,13.2,56.5,0.8,0.54,268.8,9.98,1
Chhattisgarh,7.34,1121,0,252,154,80.72,43.05,0,400,92,40.8,50.5,23.3,1.07,672.6,31.11,1
Chhattisgarh,7.71,400,0,109.8,49,5.82,25.32,0,130,42,6,15.8,2.3,0.52,240,17,1
Chhattisgarh,7.32,568,0,164.7,45.5,26.18,62.66,0,255,52,30,9.5,1.8,0.89,340.8,22.99,1
Chhattisgarh,7.57,238,0,79.3,31.5,6.1,0,0.1,85,22,7.2,12.7,0.9,0.48,142.8,10.29,1
Chhattisgarh,7.3,398,0,122,31.5,18.2,31.82,0.1,170,32,21.6,11.2,0.7,0.6,238.8,6.63,1
Chhattisgarh,7.82,453,0,61,84,4.56,69.91,0,135,28,15.6,31.6,7.6,0.52,271.8,9.89,1
Chhattisgarh,7.79,66,0,12.2,3.5,2.95,14.55,0,20,4,2.4,2.1,3.8,0.53,39.6,10.09,1
Chhattisgarh,7.84,205,0,48.8,28,3.94,23.88,0,80,20,7.2,5.4,4.4,0.53,123,15.56,1
Chhattisgarh,7.41,618,0,158.6,84,27.17,35.69,0,255,42,36,22,5.6,0.64,370.8,10.9,1
Chhattisgarh,7.13,397,0,189.1,21,11.36,0,0.1,55,12,6,60.9,3.2,0.92,238.2,10.03,1
Chhattisgarh,7.81,1371,0,280.6,213.5,58.01,16.99,0,380,78,44.4,101.4,1.2,1.06,822.6,9.64,1
Chhattisgarh,7.98,184,0,30.5,21,3.77,39.84,0,50,6,8.4,12.9,7.4,0.53,110.4,9.27,1
Chhattisgarh,7.97,557,0,231.8,35,24.19,0,0.1,170,40,16.8,43.8,1.3,1.25,334.2,9.66,1
Chhattisgarh,7.9,604,0,146.4,49,47.95,18.91,0,185,52,13.2,37.1,0.8,0.77,362.4,11.77,1
Chhattisgarh,7.73,831,0,183,115.5,58.86,4.01,0,290,58,34.8,53.9,0.9,0.63,498.6,9.28,1
Chhattisgarh,7.75,71,0,18.3,7,6.02,8.21,0,25,8,1.2,2.2,3.7,0.52,42.6,17.86,1
Chhattisgarh,7.74,490,0,164.7,45.5,15.19,13.1,0,140,28,16.8,40.9,0.9,0.72,294,11.14,1
Chhattisgarh,8.36,246,0,103.7,14,20.46,0,0,105,22,12,9.7,2.5,0.67,147.6,9.6,1
Chhattisgarh,8.37,228,0,85.4,10.5,6.01,24.75,0,95,26,7.2,7.5,0.7,0.5,136.8,12.02,1
